"zipcode","category","sale.dollars","sale.volume","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi"
50536,"Schnapps",29145,2361,93.9,24.5,1.2,28774,4557,4323,152,9,38,0,0,35
50536,"Amaretto",2275,314,93.9,24.5,1.2,28774,4557,4323,152,9,38,0,0,35
50536,"Tequila",17839,1010,93.9,24.5,1.2,28774,4557,4323,152,9,38,0,0,35
50540,"Amaretto",36,5,89.2,15.8,3.4,27500,798,778,2,0,0,2,0,16
50540,"Schnapps",228,15,89.2,15.8,3.4,27500,798,778,2,0,0,2,0,16
50540,"Whisky",4961,378,89.2,15.8,3.4,27500,798,778,2,0,0,2,0,16
50540,"Vodka",2232,281,89.2,15.8,3.4,27500,798,778,2,0,0,2,0,16
50540,"Tequila",224,9,89.2,15.8,3.4,27500,798,778,2,0,0,2,0,16
50540,"Rum",6689,437,89.2,15.8,3.4,27500,798,778,2,0,0,2,0,16
50540,"Brandy",29,1,89.2,15.8,3.4,27500,798,778,2,0,0,2,0,16
50540,"Misc",462,22,89.2,15.8,3.4,27500,798,778,2,0,0,2,0,16
50540,"Gin",68,4,89.2,15.8,3.4,27500,798,778,2,0,0,2,0,16
50541,"Whisky",7291,485,93.9,14.6,6.3,31213,890,888,0,0,2,0,0,0
50541,"Amaretto",18,3,93.9,14.6,6.3,31213,890,888,0,0,2,0,0,0
50541,"Vodka",5810,733,93.9,14.6,6.3,31213,890,888,0,0,2,0,0,0
50541,"Gin",147,11,93.9,14.6,6.3,31213,890,888,0,0,2,0,0,0
50541,"Schnapps",193,18,93.9,14.6,6.3,31213,890,888,0,0,2,0,0,0
50541,"Distilled Spirits",192,8,93.9,14.6,6.3,31213,890,888,0,0,2,0,0,0
50541,"Misc",525,21,93.9,14.6,6.3,31213,890,888,0,0,2,0,0,0
50541,"Rum",3578,253,93.9,14.6,6.3,31213,890,888,0,0,2,0,0,0
50541,"Tequila",1339,62,93.9,14.6,6.3,31213,890,888,0,0,2,0,0,0
50541,"Brandy",402,33,93.9,14.6,6.3,31213,890,888,0,0,2,0,0,0
50542,"Brandy",143,13,92,12.7,1.9,35645,862,860,0,0,2,0,0,0
50542,"Rum",2402,155,92,12.7,1.9,35645,862,860,0,0,2,0,0,0
50542,"Amaretto",12,2,92,12.7,1.9,35645,862,860,0,0,2,0,0,0
50542,"Vodka",6951,887,92,12.7,1.9,35645,862,860,0,0,2,0,0,0
50542,"Schnapps",704,40,92,12.7,1.9,35645,862,860,0,0,2,0,0,0
50542,"Gin",35,2,92,12.7,1.9,35645,862,860,0,0,2,0,0,0
50542,"Misc",683,29,92,12.7,1.9,35645,862,860,0,0,2,0,0,0
50542,"Whisky",8812,592,92,12.7,1.9,35645,862,860,0,0,2,0,0,0
50542,"Tequila",437,12,92,12.7,1.9,35645,862,860,0,0,2,0,0,0
50543,"Rum",15264,1019,91.3,25.1,5.7,35665,1458,1376,3,12,6,0,0,61
50543,"Amaretto",356,49,91.3,25.1,5.7,35665,1458,1376,3,12,6,0,0,61
50543,"Gin",1698,134,91.3,25.1,5.7,35665,1458,1376,3,12,6,0,0,61
50543,"Whisky",33407,2208,91.3,25.1,5.7,35665,1458,1376,3,12,6,0,0,61
50543,"Tequila",3406,169,91.3,25.1,5.7,35665,1458,1376,3,12,6,0,0,61
50543,"Brandy",1773,162,91.3,25.1,5.7,35665,1458,1376,3,12,6,0,0,61
50543,"Schnapps",5139,386,91.3,25.1,5.7,35665,1458,1376,3,12,6,0,0,61
50543,"Vodka",18536,1961,91.3,25.1,5.7,35665,1458,1376,3,12,6,0,0,61
50543,"Misc",6449,446,91.3,25.1,5.7,35665,1458,1376,3,12,6,0,0,61
50543,"Distilled Spirits",226,12,91.3,25.1,5.7,35665,1458,1376,3,12,6,0,0,61
50548,"Vodka",110381,11300,94.1,24.9,3,30277,5659,5489,42,12,22,0,4,90
50548,"Gin",7677,706,94.1,24.9,3,30277,5659,5489,42,12,22,0,4,90
50548,"Schnapps",27552,1864,94.1,24.9,3,30277,5659,5489,42,12,22,0,4,90
50548,"Tequila",27405,1941,94.1,24.9,3,30277,5659,5489,42,12,22,0,4,90
50548,"Amaretto",3261,367,94.1,24.9,3,30277,5659,5489,42,12,22,0,4,90
50548,"Misc",52570,3473,94.1,24.9,3,30277,5659,5489,42,12,22,0,4,90
50548,"Rum",98193,7061,94.1,24.9,3,30277,5659,5489,42,12,22,0,4,90
50548,"Distilled Spirits",2495,115,94.1,24.9,3,30277,5659,5489,42,12,22,0,4,90
50548,"Brandy",12867,1149,94.1,24.9,3,30277,5659,5489,42,12,22,0,4,90
50548,"Whisky",249570,18585,94.1,24.9,3,30277,5659,5489,42,12,22,0,4,90
50554,"Tequila",3585,224,93.1,18.3,2.1,31765,1578,1457,54,6,16,0,19,26
50554,"Vodka",28058,3616,93.1,18.3,2.1,31765,1578,1457,54,6,16,0,19,26
50554,"Misc",7106,484,93.1,18.3,2.1,31765,1578,1457,54,6,16,0,19,26
50554,"Amaretto",355,61,93.1,18.3,2.1,31765,1578,1457,54,6,16,0,19,26
50554,"Whisky",46205,3694,93.1,18.3,2.1,31765,1578,1457,54,6,16,0,19,26
50554,"Rum",20100,1474,93.1,18.3,2.1,31765,1578,1457,54,6,16,0,19,26
50554,"Schnapps",5900,544,93.1,18.3,2.1,31765,1578,1457,54,6,16,0,19,26
50554,"Distilled Spirits",521,24,93.1,18.3,2.1,31765,1578,1457,54,6,16,0,19,26
50554,"Gin",2000,218,93.1,18.3,2.1,31765,1578,1457,54,6,16,0,19,26
