"city","category","sale.dollars","sale.volume","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi"
"Manning","Distilled Spirits",239,11,91.4,21.5,8.8,25907,1509,1475,2,0,16,0,0,16
"Manning","Schnapps",4237,316,91.4,21.5,8.8,25907,1509,1475,2,0,16,0,0,16
"Manning","Gin",859,68,91.4,21.5,8.8,25907,1509,1475,2,0,16,0,0,16
"Manning","Amaretto",239,23,91.4,21.5,8.8,25907,1509,1475,2,0,16,0,0,16
"Manning","Misc",6515,376,91.4,21.5,8.8,25907,1509,1475,2,0,16,0,0,16
"Manning","Tequila",1617,98,91.4,21.5,8.8,25907,1509,1475,2,0,16,0,0,16
"Manning","Brandy",1896,183,91.4,21.5,8.8,25907,1509,1475,2,0,16,0,0,16
"Manson","Gin",855,58,94.9,15.2,1.5,29279,1825,1767,0,4,2,0,3,49
"Manson","Schnapps",6151,477,94.9,15.2,1.5,29279,1825,1767,0,4,2,0,3,49
"Manson","Amaretto",650,100,94.9,15.2,1.5,29279,1825,1767,0,4,2,0,3,49
"Manson","Misc",8176,476,94.9,15.2,1.5,29279,1825,1767,0,4,2,0,3,49
"Manson","Vodka",27822,2992,94.9,15.2,1.5,29279,1825,1767,0,4,2,0,3,49
"Manson","Tequila",6366,323,94.9,15.2,1.5,29279,1825,1767,0,4,2,0,3,49
"Manson","Brandy",1658,148,94.9,15.2,1.5,29279,1825,1767,0,4,2,0,3,49
"Manson","Whisky",52032,4039,94.9,15.2,1.5,29279,1825,1767,0,4,2,0,3,49
"Manson","Rum",28395,1924,94.9,15.2,1.5,29279,1825,1767,0,4,2,0,3,49
"Manson","Distilled Spirits",13,1,94.9,15.2,1.5,29279,1825,1767,0,4,2,0,3,49
"Mapleton","Vodka",36655,3600,84.7,22.2,4.7,30000,1299,1299,0,0,0,0,0,0
"Mapleton","Distilled Spirits",1537,80,84.7,22.2,4.7,30000,1299,1299,0,0,0,0,0,0
"Mapleton","Brandy",2261,214,84.7,22.2,4.7,30000,1299,1299,0,0,0,0,0,0
"Mapleton","Amaretto",2860,280,84.7,22.2,4.7,30000,1299,1299,0,0,0,0,0,0
"Mapleton","Schnapps",16177,1123,84.7,22.2,4.7,30000,1299,1299,0,0,0,0,0,0
"Mapleton","Tequila",8990,562,84.7,22.2,4.7,30000,1299,1299,0,0,0,0,0,0
"Mapleton","Gin",1692,160,84.7,22.2,4.7,30000,1299,1299,0,0,0,0,0,0
"Mapleton","Rum",40528,2807,84.7,22.2,4.7,30000,1299,1299,0,0,0,0,0,0
"Mapleton","Misc",18027,1280,84.7,22.2,4.7,30000,1299,1299,0,0,0,0,0,0
"Mapleton","Whisky",100936,6650,84.7,22.2,4.7,30000,1299,1299,0,0,0,0,0,0
"Maquoketa","Misc",69787,4576,92.8,16.3,8.3,25028,6025,5627,25,7,32,120,0,214
"Maquoketa","Amaretto",4389,577,92.8,16.3,8.3,25028,6025,5627,25,7,32,120,0,214
"Maquoketa","Brandy",17313,1470,92.8,16.3,8.3,25028,6025,5627,25,7,32,120,0,214
"Maquoketa","Vodka",153488,15670,92.8,16.3,8.3,25028,6025,5627,25,7,32,120,0,214
"Maquoketa","Whisky",340469,25960,92.8,16.3,8.3,25028,6025,5627,25,7,32,120,0,214
"Maquoketa","Rum",125087,8493,92.8,16.3,8.3,25028,6025,5627,25,7,32,120,0,214
"Maquoketa","Schnapps",77861,5954,92.8,16.3,8.3,25028,6025,5627,25,7,32,120,0,214
"Maquoketa","Tequila",26140,1804,92.8,16.3,8.3,25028,6025,5627,25,7,32,120,0,214
"Maquoketa","Gin",13116,1232,92.8,16.3,8.3,25028,6025,5627,25,7,32,120,0,214
"Maquoketa","Distilled Spirits",2139,96,92.8,16.3,8.3,25028,6025,5627,25,7,32,120,0,214
"Marcus","Misc",2962,225,90.8,23,2.6,31722,1146,1100,0,5,0,0,0,41
"Marcus","Brandy",995,89,90.8,23,2.6,31722,1146,1100,0,5,0,0,0,41
"Marcus","Vodka",5148,540,90.8,23,2.6,31722,1146,1100,0,5,0,0,0,41
"Marcus","Amaretto",114,15,90.8,23,2.6,31722,1146,1100,0,5,0,0,0,41
"Marcus","Tequila",351,24,90.8,23,2.6,31722,1146,1100,0,5,0,0,0,41
"Marcus","Gin",929,87,90.8,23,2.6,31722,1146,1100,0,5,0,0,0,41
"Marcus","Schnapps",1709,150,90.8,23,2.6,31722,1146,1100,0,5,0,0,0,41
"Marcus","Rum",4466,285,90.8,23,2.6,31722,1146,1100,0,5,0,0,0,41
"Marcus","Whisky",17779,1284,90.8,23,2.6,31722,1146,1100,0,5,0,0,0,41
"Marengo","Brandy",7962,749,90.2,10.6,2.4,25875,2927,2809,30,0,0,3,40,45
"Marengo","Tequila",9076,740,90.2,10.6,2.4,25875,2927,2809,30,0,0,3,40,45
"Marengo","Schnapps",22747,2004,90.2,10.6,2.4,25875,2927,2809,30,0,0,3,40,45
"Marengo","Gin",4627,442,90.2,10.6,2.4,25875,2927,2809,30,0,0,3,40,45
"Marengo","Misc",16744,1373,90.2,10.6,2.4,25875,2927,2809,30,0,0,3,40,45
"Marengo","Amaretto",1208,158,90.2,10.6,2.4,25875,2927,2809,30,0,0,3,40,45
"Marengo","Whisky",125832,10056,90.2,10.6,2.4,25875,2927,2809,30,0,0,3,40,45
"Marengo","Distilled Spirits",1437,82,90.2,10.6,2.4,25875,2927,2809,30,0,0,3,40,45
"Marengo","Rum",35466,2849,90.2,10.6,2.4,25875,2927,2809,30,0,0,3,40,45
"Marengo","Vodka",61941,7224,90.2,10.6,2.4,25875,2927,2809,30,0,0,3,40,45
"Marion","Whisky",713346,44739,96.1,34.2,3.9,38340,37198,34765,858,22,577,0,177,799
"Marion","Rum",294736,21436,96.1,34.2,3.9,38340,37198,34765,858,22,577,0,177,799
"Marion","Gin",54846,4058,96.1,34.2,3.9,38340,37198,34765,858,22,577,0,177,799
"Marion","Vodka",587170,55849,96.1,34.2,3.9,38340,37198,34765,858,22,577,0,177,799
"Marion","Brandy",57301,3693,96.1,34.2,3.9,38340,37198,34765,858,22,577,0,177,799
"Marion","Tequila",110636,8197,96.1,34.2,3.9,38340,37198,34765,858,22,577,0,177,799
"Marion","Amaretto",7643,708,96.1,34.2,3.9,38340,37198,34765,858,22,577,0,177,799
"Marion","Misc",190676,12430,96.1,34.2,3.9,38340,37198,34765,858,22,577,0,177,799
"Marion","Schnapps",78664,5700,96.1,34.2,3.9,38340,37198,34765,858,22,577,0,177,799
"Marion","Distilled Spirits",11719,559,96.1,34.2,3.9,38340,37198,34765,858,22,577,0,177,799
"Marshalltown","Schnapps",104914,8199,79.7,19.5,7.1,27243,27637,21427,460,93,1238,15,3550,854
"Marshalltown","Tequila",190658,8956,79.7,19.5,7.1,27243,27637,21427,460,93,1238,15,3550,854
"Marshalltown","Distilled Spirits",20345,1933,79.7,19.5,7.1,27243,27637,21427,460,93,1238,15,3550,854
"Marshalltown","Rum",337545,24477,79.7,19.5,7.1,27243,27637,21427,460,93,1238,15,3550,854
"Marshalltown","Gin",73943,5965,79.7,19.5,7.1,27243,27637,21427,460,93,1238,15,3550,854
"Marshalltown","Brandy",136363,6713,79.7,19.5,7.1,27243,27637,21427,460,93,1238,15,3550,854
"Marshalltown","Misc",248326,15064,79.7,19.5,7.1,27243,27637,21427,460,93,1238,15,3550,854
"Marshalltown","Vodka",573493,53077,79.7,19.5,7.1,27243,27637,21427,460,93,1238,15,3550,854
"Marshalltown","Whisky",1034709,63752,79.7,19.5,7.1,27243,27637,21427,460,93,1238,15,3550,854
"Marshalltown","Amaretto",9047,913,79.7,19.5,7.1,27243,27637,21427,460,93,1238,15,3550,854
"Martensdale","Vodka",2994,294,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3
"Martensdale","Gin",76,7,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3
"Martensdale","Schnapps",419,20,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3
"Martensdale","Rum",1267,75,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3
"Martensdale","Brandy",39,4,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3
"Martensdale","Distilled Spirits",579,23,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3
"Martensdale","Whisky",4855,245,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3
"Martensdale","Misc",734,29,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3
"Martensdale","Tequila",405,15,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3
"Mason City","Schnapps",156740,11883,92.5,21.4,4.9,27246,27546,25872,524,93,343,0,178,536
"Mason City","Tequila",273156,18353,92.5,21.4,4.9,27246,27546,25872,524,93,343,0,178,536
"Mason City","Rum",501497,37735,92.5,21.4,4.9,27246,27546,25872,524,93,343,0,178,536
"Mason City","Brandy",127233,8179,92.5,21.4,4.9,27246,27546,25872,524,93,343,0,178,536
"Mason City","Gin",86816,6514,92.5,21.4,4.9,27246,27546,25872,524,93,343,0,178,536
"Mason City","Amaretto",16341,1640,92.5,21.4,4.9,27246,27546,25872,524,93,343,0,178,536
"Mason City","Misc",353126,22703,92.5,21.4,4.9,27246,27546,25872,524,93,343,0,178,536
"Mason City","Vodka",946719,90501,92.5,21.4,4.9,27246,27546,25872,524,93,343,0,178,536
"Mason City","Whisky",1275480,88557,92.5,21.4,4.9,27246,27546,25872,524,93,343,0,178,536
"Mason City","Distilled Spirits",15671,788,92.5,21.4,4.9,27246,27546,25872,524,93,343,0,178,536
"Maxwell","Misc",747,37,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9
"Maxwell","Vodka",5169,540,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9
"Maxwell","Schnapps",683,68,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9
"Maxwell","Amaretto",30,4,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9
"Maxwell","Tequila",400,18,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9
"Maxwell","Brandy",1054,88,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9
"Maxwell","Gin",74,5,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9
"Maxwell","Whisky",18549,1434,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9
"Maxwell","Distilled Spirits",322,14,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9
"Maxwell","Rum",4414,273,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9
"Mechanicsville","Whisky",11529,733,94.9,21.1,1.1,31607,1052,1047,0,0,0,0,0,5
"Mechanicsville","Rum",4241,270,94.9,21.1,1.1,31607,1052,1047,0,0,0,0,0,5
"Mechanicsville","Vodka",7214,683,94.9,21.1,1.1,31607,1052,1047,0,0,0,0,0,5
"Mechanicsville","Gin",276,19,94.9,21.1,1.1,31607,1052,1047,0,0,0,0,0,5
"Mechanicsville","Amaretto",18,3,94.9,21.1,1.1,31607,1052,1047,0,0,0,0,0,5
"Mechanicsville","Schnapps",2396,155,94.9,21.1,1.1,31607,1052,1047,0,0,0,0,0,5
"Mechanicsville","Distilled Spirits",497,22,94.9,21.1,1.1,31607,1052,1047,0,0,0,0,0,5
"Mechanicsville","Misc",715,33,94.9,21.1,1.1,31607,1052,1047,0,0,0,0,0,5
"Mechanicsville","Brandy",352,22,94.9,21.1,1.1,31607,1052,1047,0,0,0,0,0,5
"Mechanicsville","Tequila",870,30,94.9,21.1,1.1,31607,1052,1047,0,0,0,0,0,5
"Mediapolis","Whisky",38364,2431,95.7,24.6,1.7,35714,1536,1476,28,0,4,0,0,28
"Mediapolis","Misc",6117,310,95.7,24.6,1.7,35714,1536,1476,28,0,4,0,0,28
"Mediapolis","Amaretto",222,30,95.7,24.6,1.7,35714,1536,1476,28,0,4,0,0,28
"Mediapolis","Rum",17041,1192,95.7,24.6,1.7,35714,1536,1476,28,0,4,0,0,28
"Mediapolis","Gin",996,74,95.7,24.6,1.7,35714,1536,1476,28,0,4,0,0,28
"Mediapolis","Brandy",1192,106,95.7,24.6,1.7,35714,1536,1476,28,0,4,0,0,28
"Mediapolis","Distilled Spirits",1320,61,95.7,24.6,1.7,35714,1536,1476,28,0,4,0,0,28
"Mediapolis","Vodka",30078,2580,95.7,24.6,1.7,35714,1536,1476,28,0,4,0,0,28
"Mediapolis","Schnapps",9381,892,95.7,24.6,1.7,35714,1536,1476,28,0,4,0,0,28
"Mediapolis","Tequila",4444,224,95.7,24.6,1.7,35714,1536,1476,28,0,4,0,0,28
"Melbourne","Rum",596,40,94.5,14.5,3.6,31042,821,794,3,0,5,0,2,17
"Melbourne","Vodka",2758,312,94.5,14.5,3.6,31042,821,794,3,0,5,0,2,17
"Melbourne","Brandy",33,4,94.5,14.5,3.6,31042,821,794,3,0,5,0,2,17
"Melbourne","Gin",16,2,94.5,14.5,3.6,31042,821,794,3,0,5,0,2,17
"Melbourne","Tequila",76,4,94.5,14.5,3.6,31042,821,794,3,0,5,0,2,17
"Melbourne","Whisky",4415,298,94.5,14.5,3.6,31042,821,794,3,0,5,0,2,17
"Melbourne","Misc",173,6,94.5,14.5,3.6,31042,821,794,3,0,5,0,2,17
"Melbourne","Schnapps",549,65,94.5,14.5,3.6,31042,821,794,3,0,5,0,2,17
"Merrill","Whisky",2603,170,88.9,13.7,6.1,30259,829,766,0,0,3,16,42,2
"Merrill","Rum",1374,98,88.9,13.7,6.1,30259,829,766,0,0,3,16,42,2
"Merrill","Misc",195,8,88.9,13.7,6.1,30259,829,766,0,0,3,16,42,2
"Merrill","Schnapps",119,7,88.9,13.7,6.1,30259,829,766,0,0,3,16,42,2
"Merrill","Vodka",1258,128,88.9,13.7,6.1,30259,829,766,0,0,3,16,42,2
"Merrill","Brandy",610,36,88.9,13.7,6.1,30259,829,766,0,0,3,16,42,2
"Merrill","Tequila",174,6,88.9,13.7,6.1,30259,829,766,0,0,3,16,42,2
"Merrill","Gin",88,4,88.9,13.7,6.1,30259,829,766,0,0,3,16,42,2
"Milford","Vodka",250758,21735,93,17.3,3.2,28455,2991,2939,17,15,0,0,0,20
"Milford","Whisky",398936,26633,93,17.3,3.2,28455,2991,2939,17,15,0,0,0,20
"Milford","Amaretto",3117,408,93,17.3,3.2,28455,2991,2939,17,15,0,0,0,20
"Milford","Gin",34581,2449,93,17.3,3.2,28455,2991,2939,17,15,0,0,0,20
"Milford","Tequila",64481,3834,93,17.3,3.2,28455,2991,2939,17,15,0,0,0,20
"Milford","Distilled Spirits",5830,759,93,17.3,3.2,28455,2991,2939,17,15,0,0,0,20
"Milford","Rum",222899,16205,93,17.3,3.2,28455,2991,2939,17,15,0,0,0,20
"Milford","Schnapps",67971,4417,93,17.3,3.2,28455,2991,2939,17,15,0,0,0,20
"Milford","Brandy",14271,1100,93,17.3,3.2,28455,2991,2939,17,15,0,0,0,20
"Milford","Misc",98789,5759,93,17.3,3.2,28455,2991,2939,17,15,0,0,0,20
"Minden","Rum",1428,83,92.9,24.3,2.8,41400,634,634,0,0,0,0,0,0
"Minden","Gin",66,4,92.9,24.3,2.8,41400,634,634,0,0,0,0,0,0
"Minden","Brandy",115,4,92.9,24.3,2.8,41400,634,634,0,0,0,0,0,0
"Minden","Whisky",2783,144,92.9,24.3,2.8,41400,634,634,0,0,0,0,0,0
"Minden","Misc",187,6,92.9,24.3,2.8,41400,634,634,0,0,0,0,0,0
"Minden","Schnapps",87,10,92.9,24.3,2.8,41400,634,634,0,0,0,0,0,0
"Minden","Tequila",199,7,92.9,24.3,2.8,41400,634,634,0,0,0,0,0,0
"Minden","Vodka",1268,139,92.9,24.3,2.8,41400,634,634,0,0,0,0,0,0
"Missouri Valley","Rum",40318,3139,90,13.3,5.2,30952,2689,2676,0,0,13,0,0,0
"Missouri Valley","Vodka",40990,4255,90,13.3,5.2,30952,2689,2676,0,0,13,0,0,0
"Missouri Valley","Distilled Spirits",2051,96,90,13.3,5.2,30952,2689,2676,0,0,13,0,0,0
"Missouri Valley","Misc",18874,1191,90,13.3,5.2,30952,2689,2676,0,0,13,0,0,0
"Missouri Valley","Gin",3198,351,90,13.3,5.2,30952,2689,2676,0,0,13,0,0,0
"Missouri Valley","Brandy",2875,237,90,13.3,5.2,30952,2689,2676,0,0,13,0,0,0
"Missouri Valley","Whisky",73255,4791,90,13.3,5.2,30952,2689,2676,0,0,13,0,0,0
"Missouri Valley","Tequila",12436,728,90,13.3,5.2,30952,2689,2676,0,0,13,0,0,0
"Missouri Valley","Amaretto",349,38,90,13.3,5.2,30952,2689,2676,0,0,13,0,0,0
"Missouri Valley","Schnapps",12840,1065,90,13.3,5.2,30952,2689,2676,0,0,13,0,0,0
"Mitchellville","Whisky",2836,111,90.3,9,6.1,30329,2271,2023,162,31,8,0,0,47
"Mitchellville","Vodka",880,56,90.3,9,6.1,30329,2271,2023,162,31,8,0,0,47
"Mitchellville","Rum",876,44,90.3,9,6.1,30329,2271,2023,162,31,8,0,0,47
"Mitchellville","Brandy",45,0,90.3,9,6.1,30329,2271,2023,162,31,8,0,0,47
"Mitchellville","Schnapps",21,3,90.3,9,6.1,30329,2271,2023,162,31,8,0,0,47
"Mitchellville","Tequila",185,3,90.3,9,6.1,30329,2271,2023,162,31,8,0,0,47
"Mitchellville","Misc",144,4,90.3,9,6.1,30329,2271,2023,162,31,8,0,0,47
"Mitchellville","Gin",71,5,90.3,9,6.1,30329,2271,2023,162,31,8,0,0,47
"Monona","Rum",31511,2164,90.2,20.3,2.9,28438,1495,1470,0,0,16,0,0,9
"Monona","Brandy",5558,526,90.2,20.3,2.9,28438,1495,1470,0,0,16,0,0,9
"Monona","Whisky",60403,3960,90.2,20.3,2.9,28438,1495,1470,0,0,16,0,0,9
"Monona","Misc",11168,671,90.2,20.3,2.9,28438,1495,1470,0,0,16,0,0,9
"Monona","Amaretto",824,102,90.2,20.3,2.9,28438,1495,1470,0,0,16,0,0,9
"Monona","Tequila",3747,272,90.2,20.3,2.9,28438,1495,1470,0,0,16,0,0,9
"Monona","Schnapps",16348,1214,90.2,20.3,2.9,28438,1495,1470,0,0,16,0,0,9
"Monona","Vodka",28794,3184,90.2,20.3,2.9,28438,1495,1470,0,0,16,0,0,9
"Monona","Distilled Spirits",325,15,90.2,20.3,2.9,28438,1495,1470,0,0,16,0,0,9
"Monona","Gin",2249,181,90.2,20.3,2.9,28438,1495,1470,0,0,16,0,0,9
"Monroe","Misc",2828,171,93.8,18.6,7.8,35107,1875,1840,0,0,7,0,0,28
"Monroe","Whisky",21985,1440,93.8,18.6,7.8,35107,1875,1840,0,0,7,0,0,28
"Monroe","Brandy",1671,160,93.8,18.6,7.8,35107,1875,1840,0,0,7,0,0,28
"Monroe","Amaretto",447,75,93.8,18.6,7.8,35107,1875,1840,0,0,7,0,0,28
"Monroe","Gin",1056,133,93.8,18.6,7.8,35107,1875,1840,0,0,7,0,0,28
"Monroe","Distilled Spirits",1365,64,93.8,18.6,7.8,35107,1875,1840,0,0,7,0,0,28
"Monroe","Rum",14140,900,93.8,18.6,7.8,35107,1875,1840,0,0,7,0,0,28
"Monroe","Vodka",13146,1515,93.8,18.6,7.8,35107,1875,1840,0,0,7,0,0,28
"Monroe","Schnapps",3023,295,93.8,18.6,7.8,35107,1875,1840,0,0,7,0,0,28
"Monroe","Tequila",1447,84,93.8,18.6,7.8,35107,1875,1840,0,0,7,0,0,28
"Montezuma","Brandy",6771,621,94.3,18.7,6.4,33149,1591,1567,0,0,0,0,0,24
"Montezuma","Schnapps",18954,1401,94.3,18.7,6.4,33149,1591,1567,0,0,0,0,0,24
"Montezuma","Distilled Spirits",571,40,94.3,18.7,6.4,33149,1591,1567,0,0,0,0,0,24
"Montezuma","Whisky",105672,6585,94.3,18.7,6.4,33149,1591,1567,0,0,0,0,0,24
"Montezuma","Misc",17693,1088,94.3,18.7,6.4,33149,1591,1567,0,0,0,0,0,24
"Montezuma","Amaretto",1107,105,94.3,18.7,6.4,33149,1591,1567,0,0,0,0,0,24
"Montezuma","Rum",33774,2226,94.3,18.7,6.4,33149,1591,1567,0,0,0,0,0,24
"Montezuma","Vodka",38453,4034,94.3,18.7,6.4,33149,1591,1567,0,0,0,0,0,24
"Montezuma","Tequila",9330,501,94.3,18.7,6.4,33149,1591,1567,0,0,0,0,0,24
"Montezuma","Gin",1864,164,94.3,18.7,6.4,33149,1591,1567,0,0,0,0,0,24
"Monticello","Schnapps",30625,2658,92.4,12.8,3.2,31788,3809,3805,1,0,0,0,0,3
"Monticello","Rum",72575,5153,92.4,12.8,3.2,31788,3809,3805,1,0,0,0,0,3
"Monticello","Vodka",87179,9235,92.4,12.8,3.2,31788,3809,3805,1,0,0,0,0,3
"Monticello","Whisky",197416,16482,92.4,12.8,3.2,31788,3809,3805,1,0,0,0,0,3
"Monticello","Gin",6119,523,92.4,12.8,3.2,31788,3809,3805,1,0,0,0,0,3
"Monticello","Amaretto",1780,219,92.4,12.8,3.2,31788,3809,3805,1,0,0,0,0,3
"Monticello","Misc",41519,2966,92.4,12.8,3.2,31788,3809,3805,1,0,0,0,0,3
"Monticello","Distilled Spirits",1515,70,92.4,12.8,3.2,31788,3809,3805,1,0,0,0,0,3
"Monticello","Brandy",11935,1120,92.4,12.8,3.2,31788,3809,3805,1,0,0,0,0,3
"Monticello","Tequila",13918,1091,92.4,12.8,3.2,31788,3809,3805,1,0,0,0,0,3
"Montrose","Vodka",1745,186,91.6,6.4,5.3,29643,950,909,0,0,0,0,5,36
"Montrose","Gin",81,5,91.6,6.4,5.3,29643,950,909,0,0,0,0,5,36
"Montrose","Tequila",315,14,91.6,6.4,5.3,29643,950,909,0,0,0,0,5,36
"Montrose","Rum",1767,112,91.6,6.4,5.3,29643,950,909,0,0,0,0,5,36
"Montrose","Misc",271,14,91.6,6.4,5.3,29643,950,909,0,0,0,0,5,36
"Montrose","Amaretto",6,1,91.6,6.4,5.3,29643,950,909,0,0,0,0,5,36
"Montrose","Schnapps",211,18,91.6,6.4,5.3,29643,950,909,0,0,0,0,5,36
"Montrose","Whisky",3630,217,91.6,6.4,5.3,29643,950,909,0,0,0,0,5,36
"Montrose","Brandy",170,13,91.6,6.4,5.3,29643,950,909,0,0,0,0,5,36
"Moravia","Misc",3472,164,91.4,13.1,5.3,30000,792,778,0,0,0,0,0,14
"Moravia","Brandy",85,7,91.4,13.1,5.3,30000,792,778,0,0,0,0,0,14
"Moravia","Schnapps",2432,196,91.4,13.1,5.3,30000,792,778,0,0,0,0,0,14
"Moravia","Tequila",2499,161,91.4,13.1,5.3,30000,792,778,0,0,0,0,0,14
"Moravia","Whisky",26981,1466,91.4,13.1,5.3,30000,792,778,0,0,0,0,0,14
"Moravia","Vodka",10697,942,91.4,13.1,5.3,30000,792,778,0,0,0,0,0,14
"Moravia","Amaretto",233,22,91.4,13.1,5.3,30000,792,778,0,0,0,0,0,14
"Moravia","Gin",935,62,91.4,13.1,5.3,30000,792,778,0,0,0,0,0,14
"Moravia","Distilled Spirits",20,3,91.4,13.1,5.3,30000,792,778,0,0,0,0,0,14
"Moravia","Rum",7994,496,91.4,13.1,5.3,30000,792,778,0,0,0,0,0,14
"Mount Ayr","Tequila",5716,418,88.8,19.3,7.5,27357,1958,1840,8,8,21,0,57,24
"Mount Ayr","Gin",2131,203,88.8,19.3,7.5,27357,1958,1840,8,8,21,0,57,24
"Mount Ayr","Brandy",2324,220,88.8,19.3,7.5,27357,1958,1840,8,8,21,0,57,24
"Mount Ayr","Misc",15809,1116,88.8,19.3,7.5,27357,1958,1840,8,8,21,0,57,24
"Mount Ayr","Rum",12194,920,88.8,19.3,7.5,27357,1958,1840,8,8,21,0,57,24
"Mount Ayr","Schnapps",9758,822,88.8,19.3,7.5,27357,1958,1840,8,8,21,0,57,24
"Mount Ayr","Vodka",24291,2493,88.8,19.3,7.5,27357,1958,1840,8,8,21,0,57,24
"Mount Ayr","Whisky",64896,4424,88.8,19.3,7.5,27357,1958,1840,8,8,21,0,57,24
"Mount Ayr","Amaretto",1355,152,88.8,19.3,7.5,27357,1958,1840,8,8,21,0,57,24
"Mount Ayr","Distilled Spirits",798,42,88.8,19.3,7.5,27357,1958,1840,8,8,21,0,57,24
"Mount Pleasant","Brandy",39222,2340,91.8,18.6,2.8,26229,8491,7315,385,39,472,0,73,207
"Mount Pleasant","Vodka",232506,21220,91.8,18.6,2.8,26229,8491,7315,385,39,472,0,73,207
"Mount Pleasant","Tequila",47377,3100,91.8,18.6,2.8,26229,8491,7315,385,39,472,0,73,207
"Mount Pleasant","Distilled Spirits",8180,354,91.8,18.6,2.8,26229,8491,7315,385,39,472,0,73,207
"Mount Pleasant","Whisky",391370,24298,91.8,18.6,2.8,26229,8491,7315,385,39,472,0,73,207
"Mount Pleasant","Rum",132003,9054,91.8,18.6,2.8,26229,8491,7315,385,39,472,0,73,207
"Mount Pleasant","Amaretto",2498,293,91.8,18.6,2.8,26229,8491,7315,385,39,472,0,73,207
"Mount Pleasant","Gin",24161,2116,91.8,18.6,2.8,26229,8491,7315,385,39,472,0,73,207
"Mount Pleasant","Schnapps",52435,3928,91.8,18.6,2.8,26229,8491,7315,385,39,472,0,73,207
"Mount Pleasant","Misc",99507,5203,91.8,18.6,2.8,26229,8491,7315,385,39,472,0,73,207
"Mount Vernon","Gin",50684,3255,99.2,65.8,1.4,16218,4487,4120,50,0,52,4,13,248
"Mount Vernon","Brandy",27593,1657,99.2,65.8,1.4,16218,4487,4120,50,0,52,4,13,248
"Mount Vernon","Distilled Spirits",156880,21519,99.2,65.8,1.4,16218,4487,4120,50,0,52,4,13,248
"Mount Vernon","Rum",254377,17350,99.2,65.8,1.4,16218,4487,4120,50,0,52,4,13,248
"Mount Vernon","Amaretto",8511,763,99.2,65.8,1.4,16218,4487,4120,50,0,52,4,13,248
"Mount Vernon","Vodka",378353,29375,99.2,65.8,1.4,16218,4487,4120,50,0,52,4,13,248
"Mount Vernon","Tequila",250034,11822,99.2,65.8,1.4,16218,4487,4120,50,0,52,4,13,248
"Mount Vernon","Misc",288130,23909,99.2,65.8,1.4,16218,4487,4120,50,0,52,4,13,248
"Mount Vernon","Whisky",610724,32552,99.2,65.8,1.4,16218,4487,4120,50,0,52,4,13,248
"Mount Vernon","Schnapps",190765,13251,99.2,65.8,1.4,16218,4487,4120,50,0,52,4,13,248
"Murray","Gin",16,2,93.2,7.6,5.3,30801,661,655,0,0,0,0,0,6
"Murray","Whisky",723,49,93.2,7.6,5.3,30801,661,655,0,0,0,0,0,6
"Murray","Brandy",41,4,93.2,7.6,5.3,30801,661,655,0,0,0,0,0,6
"Murray","Vodka",191,18,93.2,7.6,5.3,30801,661,655,0,0,0,0,0,6
"Murray","Rum",265,19,93.2,7.6,5.3,30801,661,655,0,0,0,0,0,6
"Murray","Misc",97,8,93.2,7.6,5.3,30801,661,655,0,0,0,0,0,6
"Murray","Tequila",106,5,93.2,7.6,5.3,30801,661,655,0,0,0,0,0,6
"Murray","Schnapps",133,12,93.2,7.6,5.3,30801,661,655,0,0,0,0,0,6
"Muscatine","Vodka",588860,56239,85.9,19.6,5.1,30046,23909,21266,732,33,301,0,731,846
"Muscatine","Tequila",159933,9703,85.9,19.6,5.1,30046,23909,21266,732,33,301,0,731,846
"Muscatine","Rum",420979,30156,85.9,19.6,5.1,30046,23909,21266,732,33,301,0,731,846
"Muscatine","Brandy",63424,4277,85.9,19.6,5.1,30046,23909,21266,732,33,301,0,731,846
"Muscatine","Whisky",897717,53908,85.9,19.6,5.1,30046,23909,21266,732,33,301,0,731,846
"Muscatine","Distilled Spirits",15473,750,85.9,19.6,5.1,30046,23909,21266,732,33,301,0,731,846
"Muscatine","Gin",63699,5220,85.9,19.6,5.1,30046,23909,21266,732,33,301,0,731,846
